date,sales,product_category,region,store,promo_flag
2024-09-01,1065.54,Fashion,North,Store B,0
2024-09-01,1203.09,Fashion,South,Store B,0
2024-09-01,1067.27,Fashion,East,Store A,0
2024-09-01,1436.8,Fashion,West,Store A,0
2024-09-01,811.8,Home,North,Store C,0
2024-09-01,1069.91,Home,South,Store C,0
2024-09-01,1061.81,Home,East,Store B,0
2024-09-01,1153.39,Home,West,Store B,0
2024-09-02,963.11,Grocery,North,Store C,0
2024-09-02,862.13,Grocery,South,Store C,0
2024-09-02,995.81,Grocery,East,Store B,0
2024-09-02,1252.03,Grocery,West,Store B,0
2024-09-02,1141.54,Electronics,North,Store C,0
2024-09-02,1174.44,Electronics,South,Store C,0
2024-09-02,1195.1,Electronics,East,Store B,0
2024-09-02,1294.23,Electronics,West,Store B,0
2024-09-02,852.25,Fashion,North,Store C,0
2024-09-02,840.68,Fashion,South,Store C,0
2024-09-02,983.42,Fashion,East,Store B,0
2024-09-02,1155.5,Fashion,West,Store B,0
2024-09-02,967.75,Home,North,Online,0
2024-09-02,1159.96,Home,South,Online,0
2024-09-02,756.8,Home,East,Store C,0
2024-09-02,923.25,Home,West,Store C,0
2024-09-03,1157.65,Grocery,North,Online,0
2024-09-03,1423.82,Grocery,South,Online,0
2024-09-03,853.99,Grocery,East,Store C,0
2024-09-03,1017.05,Grocery,West,Store C,0
2024-09-03,1462.33,Electronics,North,Online,0
2024-09-03,1660.59,Electronics,South,Online,0
2024-09-03,1151.29,Electronics,East,Store C,0
2024-09-03,1309.3,Electronics,West,Store C,0
2024-09-03,1221.01,Fashion,North,Online,0
2024-09-03,1280.65,Fashion,South,Online,0
2024-09-03,877.05,Fashion,East,Store C,0
2024-09-03,1033.82,Fashion,West,Store C,0
2024-09-03,888.13,Home,North,Store A,0
2024-09-03,979.85,Home,South,Store A,0
2024-09-03,1059.73,Home,East,Online,0
2024-09-03,1266.07,Home,West,Online,0
2024-09-04,922.83,Grocery,North,Store A,0
2024-09-04,1066.41,Grocery,South,Store A,0
2024-09-04,1267.68,Grocery,East,Online,0
2024-09-04,1494.6,Grocery,West,Online,0
2024-09-04,1263.18,Electronics,North,Store A,0
2024-09-04,1402.67,Electronics,South,Store A,0
2024-09-04,1562.55,Electronics,East,Online,0
2024-09-04,1743.16,Electronics,West,Online,0
2024-09-04,935.88,Fashion,North,Store A,0
2024-09-04,992.23,Fashion,South,Store A,0
2024-09-04,1185.35,Fashion,East,Online,0
2024-09-04,1274.58,Fashion,West,Online,0
2024-09-04,803.55,Home,North,Store B,0
2024-09-04,812.08,Home,South,Store B,0
2024-09-04,846.75,Home,East,Store A,0
2024-09-04,1076.46,Home,West,Store A,0
2024-09-05,1168.77,Grocery,North,Store B,1
2024-09-05,1225.66,Grocery,South,Store B,1
2024-09-05,1242.29,Grocery,East,Store A,1
2024-09-05,1431.66,Grocery,West,Store A,1
2024-09-05,1298.22,Electronics,North,Store B,1
2024-09-05,1590.34,Electronics,South,Store B,1
2024-09-05,1570.28,Electronics,East,Store A,1
2024-09-05,1846.45,Electronics,West,Store A,1
2024-09-05,1091.42,Fashion,North,Store B,1
2024-09-05,1203.98,Fashion,South,Store B,1
2024-09-05,1155.82,Fashion,East,Store A,1
2024-09-05,1326.89,Fashion,West,Store A,1
2024-09-05,858.89,Home,North,Store C,1
2024-09-05,932.55,Home,South,Store C,1
2024-09-05,934.23,Home,East,Store B,1
2024-09-05,1165.74,Home,West,Store B,1
2024-09-06,897.55,Grocery,North,Store C,0
2024-09-06,1197.61,Grocery,South,Store C,0
2024-09-06,929.94,Grocery,East,Store B,0
2024-09-06,1181.48,Grocery,West,Store B,0
2024-09-06,1009.59,Electronics,North,Store C,0
2024-09-06,1217.02,Electronics,South,Store C,0
2024-09-06,1189.07,Electronics,East,Store B,0
2024-09-06,1476.53,Electronics,West,Store B,0
2024-09-06,802.68,Fashion,North,Store C,0
2024-09-06,931.32,Fashion,South,Store C,0
2024-09-06,895.21,Fashion,East,Store B,0
2024-09-06,1010.6,Fashion,West,Store B,0
2024-09-06,955.43,Home,North,Online,0
2024-09-06,1107.39,Home,South,Online,0
2024-09-06,770.84,Home,East,Store C,0
2024-09-06,938.36,Home,West,Store C,0
2024-09-07,1399.74,Grocery,North,Online,0
2024-09-07,1594.14,Grocery,South,Online,0
2024-09-07,998.05,Grocery,East,Store C,0
2024-09-07,1323.08,Grocery,West,Store C,0
2024-09-07,1661.69,Electronics,North,Online,0
2024-09-07,1976.16,Electronics,South,Online,0
2024-09-07,1387.34,Electronics,East,Store C,0
2024-09-07,1546.12,Electronics,West,Store C,0
2024-09-07,1236.65,Fashion,North,Online,0
2024-09-07,1470.82,Fashion,South,Online,0
2024-09-07,1019.27,Fashion,East,Store C,0
2024-09-07,1166.43,Fashion,West,Store C,0
2024-09-07,932.88,Home,North,Store A,0
2024-09-07,1128.21,Home,South,Store A,0
2024-09-07,1225.54,Home,East,Online,0
2024-09-07,1399.2,Home,West,Online,0
2024-09-08,1093.21,Grocery,North,Store A,0
2024-09-08,1373.06,Grocery,South,Store A,0
2024-09-08,1429.8,Grocery,East,Online,0
2024-09-08,1754.15,Grocery,West,Online,0
2024-09-08,1433.35,Electronics,North,Store A,0
2024-09-08,1518.23,Electronics,South,Store A,0
2024-09-08,1775.85,Electronics,East,Online,0
2024-09-08,2125.04,Electronics,West,Online,0
2024-09-08,1118.88,Fashion,North,Store A,0
2024-09-08,1240.18,Fashion,South,Store A,0
2024-09-08,1238.51,Fashion,East,Online,0
2024-09-08,1664.95,Fashion,West,Online,0
2024-09-08,930.43,Home,North,Store B,0
2024-09-08,967.19,Home,South,Store B,0
2024-09-08,961.08,Home,East,Store A,0
2024-09-08,1201.6,Home,West,Store A,0
2024-09-09,998.88,Grocery,North,Store B,0
2024-09-09,1067.63,Grocery,South,Store B,0
2024-09-09,1109.19,Grocery,East,Store A,0
2024-09-09,1160.57,Grocery,West,Store A,0
2024-09-09,1099.72,Electronics,North,Store B,0
2024-09-09,1203.53,Electronics,South,Store B,0
2024-09-09,1230.79,Electronics,East,Store A,0
2024-09-09,1598.22,Electronics,West,Store A,0
2024-09-09,993.19,Fashion,North,Store B,0
2024-09-09,1014.62,Fashion,South,Store B,0
2024-09-09,938.52,Fashion,East,Store A,0
2024-09-09,1140.27,Fashion,West,Store A,0
2024-09-09,760.38,Home,North,Store C,0
2024-09-09,749.94,Home,South,Store C,0
2024-09-09,784.03,Home,East,Store B,0
2024-09-09,1044.23,Home,West,Store B,0
2024-09-10,844.71,Grocery,North,Store C,0
2024-09-10,985.81,Grocery,South,Store C,0
2024-09-10,1002.69,Grocery,East,Store B,0
2024-09-10,1201.57,Grocery,West,Store B,0
2024-09-10,1051.36,Electronics,North,Store C,0
2024-09-10,1240.12,Electronics,South,Store C,0
2024-09-10,1239.19,Electronics,East,Store B,0
2024-09-10,1535.1,Electronics,West,Store B,0
2024-09-10,818.82,Fashion,North,Store C,0
2024-09-10,937.7,Fashion,South,Store C,0
2024-09-10,1001.06,Fashion,East,Store B,0
2024-09-10,1055.29,Fashion,West,Store B,0
2024-09-10,916.49,Home,North,Online,0
2024-09-10,1139.91,Home,South,Online,0
2024-09-10,824.44,Home,East,Store C,0
2024-09-10,925.66,Home,West,Store C,0
2024-09-11,1210.22,Grocery,North,Online,0
2024-09-11,1304.0,Grocery,South,Online,0
2024-09-11,937.03,Grocery,East,Store C,0
2024-09-11,1180.76,Grocery,West,Store C,0
2024-09-11,1394.91,Electronics,North,Online,0
2024-09-11,1651.62,Electronics,South,Online,0
2024-09-11,1110.16,Electronics,East,Store C,0
2024-09-11,1300.92,Electronics,West,Store C,0
2024-09-11,1126.18,Fashion,North,Online,0
2024-09-11,1290.78,Fashion,South,Online,0
2024-09-11,884.36,Fashion,East,Store C,0
2024-09-11,964.89,Fashion,West,Store C,0
2024-09-11,738.89,Home,North,Store A,0
2024-09-11,958.56,Home,South,Store A,0
2024-09-11,1003.18,Home,East,Online,0
2024-09-11,1321.48,Home,West,Online,0
2024-09-12,1122.77,Grocery,North,Store A,0
2024-09-12,1269.55,Grocery,South,Store A,0
2024-09-12,1215.11,Grocery,East,Online,0
2024-09-12,1530.81,Grocery,West,Online,0
2024-09-12,1274.3,Electronics,North,Store A,0
2024-09-12,1437.72,Electronics,South,Store A,0
2024-09-12,1504.98,Electronics,East,Online,0
2024-09-12,1874.83,Electronics,West,Online,0
2024-09-12,932.78,Fashion,North,Store A,0
2024-09-12,1068.8,Fashion,South,Store A,0
2024-09-12,1074.87,Fashion,East,Online,0
2024-09-12,1407.88,Fashion,West,Online,0
2024-09-12,766.96,Home,North,Store B,0
2024-09-12,914.89,Home,South,Store B,0
2024-09-12,877.33,Home,East,Store A,0
2024-09-12,1033.11,Home,West,Store A,0
2024-09-13,957.49,Grocery,North,Store B,0
2024-09-13,1136.04,Grocery,South,Store B,0
2024-09-13,1051.2,Grocery,East,Store A,0
2024-09-13,1177.19,Grocery,West,Store A,0
2024-09-13,1186.56,Electronics,North,Store B,0
2024-09-13,1270.54,Electronics,South,Store B,0
2024-09-13,1205.33,Electronics,East,Store A,0
2024-09-13,1456.7,Electronics,West,Store A,0
2024-09-13,894.23,Fashion,North,Store B,0
2024-09-13,994.86,Fashion,South,Store B,0
2024-09-13,854.83,Fashion,East,Store A,0
2024-09-13,1129.58,Fashion,West,Store A,0
2024-09-13,797.51,Home,North,Store C,0
2024-09-13,809.78,Home,South,Store C,0
2024-09-13,805.16,Home,East,Store B,0
2024-09-13,1021.18,Home,West,Store B,0
2024-09-14,1088.87,Grocery,North,Store C,0
2024-09-14,1245.86,Grocery,South,Store C,0
2024-09-14,1008.17,Grocery,East,Store B,0
2024-09-14,1469.18,Grocery,West,Store B,0
2024-09-14,1292.69,Electronics,North,Store C,0
2024-09-14,1567.01,Electronics,South,Store C,0
2024-09-14,1353.69,Electronics,East,Store B,0
2024-09-14,1556.27,Electronics,West,Store B,0
2024-09-14,956.95,Fashion,North,Store C,0
2024-09-14,1073.7,Fashion,South,Store C,0
2024-09-14,1098.25,Fashion,East,Store B,0
2024-09-14,1316.53,Fashion,West,Store B,0
2024-09-14,1141.21,Home,North,Online,0
2024-09-14,1291.27,Home,South,Online,0
2024-09-14,915.2,Home,East,Store C,0
2024-09-14,1035.17,Home,West,Store C,0
2024-09-15,1671.24,Grocery,North,Online,1
2024-09-15,1980.7,Grocery,South,Online,1
2024-09-15,1376.47,Grocery,East,Store C,1
2024-09-15,1606.89,Grocery,West,Store C,1
2024-09-15,2024.4,Electronics,North,Online,1
2024-09-15,2197.22,Electronics,South,Online,1
2024-09-15,1564.9,Electronics,East,Store C,1
2024-09-15,1820.29,Electronics,West,Store C,1
2024-09-15,1539.59,Fashion,North,Online,1
2024-09-15,1723.72,Fashion,South,Online,1
2024-09-15,1195.26,Fashion,East,Store C,1
2024-09-15,1358.99,Fashion,West,Store C,1
2024-09-15,1082.67,Home,North,Store A,1
2024-09-15,1379.84,Home,South,Store A,1
2024-09-15,1380.04,Home,East,Online,1
2024-09-15,1696.66,Home,West,Online,1
2024-09-16,1070.5,Grocery,North,Store A,0
2024-09-16,1209.08,Grocery,South,Store A,0
2024-09-16,1309.14,Grocery,East,Online,0
2024-09-16,1514.51,Grocery,West,Online,0
2024-09-16,1264.88,Electronics,North,Store A,0
2024-09-16,1470.0,Electronics,South,Store A,0
2024-09-16,1546.18,Electronics,East,Online,0
2024-09-16,1701.45,Electronics,West,Online,0
2024-09-16,902.66,Fashion,North,Store A,0
2024-09-16,1098.89,Fashion,South,Store A,0
2024-09-16,1123.7,Fashion,East,Online,0
2024-09-16,1460.02,Fashion,West,Online,0
2024-09-16,776.95,Home,North,Store B,0
2024-09-16,893.05,Home,South,Store B,0
2024-09-16,925.31,Home,East,Store A,0
2024-09-16,1011.99,Home,West,Store A,0
2024-09-17,968.8,Grocery,North,Store B,0
2024-09-17,1141.2,Grocery,South,Store B,0
2024-09-17,980.16,Grocery,East,Store A,0
2024-09-17,1240.35,Grocery,West,Store A,0
2024-09-17,1199.78,Electronics,North,Store B,0
2024-09-17,1317.4,Electronics,South,Store B,0
2024-09-17,1357.66,Electronics,East,Store A,0
2024-09-17,1424.83,Electronics,West,Store A,0
2024-09-17,784.87,Fashion,North,Store B,0
2024-09-17,1041.56,Fashion,South,Store B,0
2024-09-17,1018.83,Fashion,East,Store A,0
2024-09-17,1138.97,Fashion,West,Store A,0
2024-09-17,754.54,Home,North,Store C,0
2024-09-17,874.81,Home,South,Store C,0
2024-09-17,768.73,Home,East,Store B,0
2024-09-17,924.03,Home,West,Store B,0
2024-09-18,910.69,Grocery,North,Store C,0
2024-09-18,1074.49,Grocery,South,Store C,0
2024-09-18,935.65,Grocery,East,Store B,0
2024-09-18,1172.52,Grocery,West,Store B,0
2024-09-18,1069.93,Electronics,North,Store C,0
2024-09-18,1256.18,Electronics,South,Store C,0
2024-09-18,1202.64,Electronics,East,Store B,0
2024-09-18,1394.08,Electronics,West,Store B,0
2024-09-18,892.64,Fashion,North,Store C,0
2024-09-18,908.26,Fashion,South,Store C,0
2024-09-18,898.99,Fashion,East,Store B,0
2024-09-18,995.59,Fashion,West,Store B,0
2024-09-18,947.92,Home,North,Online,0
2024-09-18,1152.07,Home,South,Online,0
2024-09-18,781.21,Home,East,Store C,0
2024-09-18,936.8,Home,West,Store C,0
2024-09-19,1243.57,Grocery,North,Online,0
2024-09-19,1495.89,Grocery,South,Online,0
2024-09-19,897.34,Grocery,East,Store C,0
2024-09-19,1021.78,Grocery,West,Store C,0
2024-09-19,1402.26,Electronics,North,Online,0
2024-09-19,1623.26,Electronics,South,Online,0
2024-09-19,1075.76,Electronics,East,Store C,0
2024-09-19,1341.93,Electronics,West,Store C,0
2024-09-19,1179.35,Fashion,North,Online,0
2024-09-19,1348.71,Fashion,South,Online,0
2024-09-19,886.68,Fashion,East,Store C,0
2024-09-19,1134.48,Fashion,West,Store C,0
2024-09-19,808.26,Home,North,Store A,0
2024-09-19,852.57,Home,South,Store A,0
2024-09-19,1087.0,Home,East,Online,0
2024-09-19,1116.96,Home,West,Online,0
2024-09-20,976.0,Grocery,North,Store A,0
2024-09-20,1186.85,Grocery,South,Store A,0
2024-09-20,1259.19,Grocery,East,Online,0
2024-09-20,1486.63,Grocery,West,Online,0
2024-09-20,1159.53,Electronics,North,Store A,0
2024-09-20,1393.22,Electronics,South,Store A,0
2024-09-20,1577.28,Electronics,East,Online,0
2024-09-20,1802.74,Electronics,West,Online,0
2024-09-20,885.63,Fashion,North,Store A,0
2024-09-20,991.47,Fashion,South,Store A,0
2024-09-20,1113.11,Fashion,East,Online,0
2024-09-20,1391.84,Fashion,West,Online,0
2024-09-20,798.95,Home,North,Store B,0
2024-09-20,843.91,Home,South,Store B,0
2024-09-20,741.45,Home,East,Store A,0
2024-09-20,1044.66,Home,West,Store A,0
2024-09-21,1062.83,Grocery,North,Store B,0
2024-09-21,1303.92,Grocery,South,Store B,0
2024-09-21,1188.94,Grocery,East,Store A,0
2024-09-21,1402.2,Grocery,West,Store A,0
2024-09-21,1346.84,Electronics,North,Store B,0
2024-09-21,1653.19,Electronics,South,Store B,0
2024-09-21,1522.0,Electronics,East,Store A,0
2024-09-21,1760.28,Electronics,West,Store A,0
2024-09-21,1037.69,Fashion,North,Store B,0
2024-09-21,1062.42,Fashion,South,Store B,0
2024-09-21,1064.51,Fashion,East,Store A,0
2024-09-21,1195.0,Fashion,West,Store A,0
2024-09-21,944.59,Home,North,Store C,0
2024-09-21,1050.93,Home,South,Store C,0
2024-09-21,964.95,Home,East,Store B,0
2024-09-21,1124.05,Home,West,Store B,0
2024-09-22,958.79,Grocery,North,Store C,0
2024-09-22,1176.47,Grocery,South,Store C,0
2024-09-22,1258.14,Grocery,East,Store B,0
2024-09-22,1379.76,Grocery,West,Store B,0
2024-09-22,1225.44,Electronics,North,Store C,0
2024-09-22,1333.57,Electronics,South,Store C,0
2024-09-22,1471.31,Electronics,East,Store B,0
2024-09-22,1647.84,Electronics,West,Store B,0
2024-09-22,859.02,Fashion,North,Store C,0
2024-09-22,1036.97,Fashion,South,Store C,0
2024-09-22,991.02,Fashion,East,Store B,0
2024-09-22,1248.97,Fashion,West,Store B,0
2024-09-22,1156.33,Home,North,Online,0
2024-09-22,1275.59,Home,South,Online,0
2024-09-22,928.35,Home,East,Store C,0
2024-09-22,1052.61,Home,West,Store C,0
2024-09-23,1271.69,Grocery,North,Online,0
2024-09-23,1361.41,Grocery,South,Online,0
2024-09-23,1105.96,Grocery,East,Store C,0
2024-09-23,1079.8,Grocery,West,Store C,0
2024-09-23,1410.35,Electronics,North,Online,0
2024-09-23,1605.5,Electronics,South,Online,0
2024-09-23,1117.74,Electronics,East,Store C,0
2024-09-23,1242.2,Electronics,West,Store C,0
2024-09-23,1126.65,Fashion,North,Online,0
2024-09-23,1159.23,Fashion,South,Online,0
2024-09-23,867.83,Fashion,East,Store C,0
2024-09-23,942.38,Fashion,West,Store C,0
2024-09-23,806.89,Home,North,Store A,0
2024-09-23,975.6,Home,South,Store A,0
2024-09-23,1155.79,Home,East,Online,0
2024-09-23,1158.79,Home,West,Online,0
2024-09-24,1009.41,Grocery,North,Store A,0
2024-09-24,1118.61,Grocery,South,Store A,0
2024-09-24,1217.18,Grocery,East,Online,0
2024-09-24,1458.05,Grocery,West,Online,0
2024-09-24,1269.99,Electronics,North,Store A,0
2024-09-24,1367.19,Electronics,South,Store A,0
2024-09-24,1646.02,Electronics,East,Online,0
2024-09-24,1824.8,Electronics,West,Online,0
2024-09-24,875.88,Fashion,North,Store A,0
2024-09-24,1040.08,Fashion,South,Store A,0
2024-09-24,1113.71,Fashion,East,Online,0
2024-09-24,1414.48,Fashion,West,Online,0
2024-09-24,690.04,Home,North,Store B,0
2024-09-24,814.32,Home,South,Store B,0
2024-09-24,830.64,Home,East,Store A,0
2024-09-24,1059.28,Home,West,Store A,0
2024-09-25,1218.74,Grocery,North,Store B,1
2024-09-25,1386.02,Grocery,South,Store B,1
2024-09-25,1302.5,Grocery,East,Store A,1
2024-09-25,1502.68,Grocery,West,Store A,1
2024-09-25,1428.71,Electronics,North,Store B,1
2024-09-25,1513.6,Electronics,South,Store B,1
2024-09-25,1430.89,Electronics,East,Store A,1
2024-09-25,1837.81,Electronics,West,Store A,1
2024-09-25,998.07,Fashion,North,Store B,1
2024-09-25,1195.47,Fashion,South,Store B,1
2024-09-25,1172.02,Fashion,East,Store A,1
2024-09-25,1393.15,Fashion,West,Store A,1
2024-09-25,930.59,Home,North,Store C,1
2024-09-25,1046.34,Home,South,Store C,1
2024-09-25,986.91,Home,East,Store B,1
2024-09-25,1131.17,Home,West,Store B,1
2024-09-26,906.47,Grocery,North,Store C,0
2024-09-26,992.29,Grocery,South,Store C,0
2024-09-26,989.29,Grocery,East,Store B,0
2024-09-26,1327.78,Grocery,West,Store B,0
2024-09-26,1093.72,Electronics,North,Store C,0
2024-09-26,1258.34,Electronics,South,Store C,0
2024-09-26,1164.7,Electronics,East,Store B,0
2024-09-26,1480.65,Electronics,West,Store B,0
2024-09-26,866.04,Fashion,North,Store C,0
2024-09-26,980.42,Fashion,South,Store C,0
2024-09-26,927.16,Fashion,East,Store B,0
2024-09-26,1140.34,Fashion,West,Store B,0
2024-09-26,1057.42,Home,North,Online,0
2024-09-26,1139.61,Home,South,Online,0
2024-09-26,757.51,Home,East,Store C,0
2024-09-26,953.31,Home,West,Store C,0
2024-09-27,1164.31,Grocery,North,Online,0
2024-09-27,1342.45,Grocery,South,Online,0
2024-09-27,936.13,Grocery,East,Store C,0
2024-09-27,1015.77,Grocery,West,Store C,0
2024-09-27,1506.48,Electronics,North,Online,0
2024-09-27,1610.05,Electronics,South,Online,0
2024-09-27,1104.13,Electronics,East,Store C,0
2024-09-27,1325.89,Electronics,West,Store C,0
2024-09-27,1113.31,Fashion,North,Online,0
2024-09-27,1245.92,Fashion,South,Online,0
2024-09-27,855.78,Fashion,East,Store C,0
2024-09-27,1014.07,Fashion,West,Store C,0
2024-09-27,803.8,Home,North,Store A,0
2024-09-27,900.42,Home,South,Store A,0
2024-09-27,1089.2,Home,East,Online,0
2024-09-27,1103.11,Home,West,Online,0
2024-09-28,1170.13,Grocery,North,Store A,0
2024-09-28,1319.05,Grocery,South,Store A,0
2024-09-28,1491.62,Grocery,East,Online,0
2024-09-28,1658.34,Grocery,West,Online,0
2024-09-28,1394.25,Electronics,North,Store A,0
2024-09-28,1612.73,Electronics,South,Store A,0
2024-09-28,1826.14,Electronics,East,Online,0
2024-09-28,2110.16,Electronics,West,Online,0
2024-09-28,1016.23,Fashion,North,Store A,0
2024-09-28,1204.06,Fashion,South,Store A,0
2024-09-28,1392.87,Fashion,East,Online,0
2024-09-28,1524.97,Fashion,West,Online,0
2024-09-28,901.4,Home,North,Store B,0
2024-09-28,1030.48,Home,South,Store B,0
2024-09-28,980.86,Home,East,Store A,0
2024-09-28,1334.4,Home,West,Store A,0
2024-09-29,1090.92,Grocery,North,Store B,0
2024-09-29,1292.37,Grocery,South,Store B,0
2024-09-29,1189.94,Grocery,East,Store A,0
2024-09-29,1487.42,Grocery,West,Store A,0
2024-09-29,1388.01,Electronics,North,Store B,0
2024-09-29,1493.11,Electronics,South,Store B,0
2024-09-29,1479.67,Electronics,East,Store A,0
2024-09-29,1705.77,Electronics,West,Store A,0
2024-09-29,956.3,Fashion,North,Store B,0
2024-09-29,1217.23,Fashion,South,Store B,0
2024-09-29,1097.2,Fashion,East,Store A,0
2024-09-29,1202.05,Fashion,West,Store A,0
2024-09-29,947.62,Home,North,Store C,0
2024-09-29,924.04,Home,South,Store C,0
2024-09-29,931.0,Home,East,Store B,0
2024-09-29,1208.29,Home,West,Store B,0
2024-09-30,893.75,Grocery,North,Store C,0
2024-09-30,1017.24,Grocery,South,Store C,0
2024-09-30,933.66,Grocery,East,Store B,0
2024-09-30,1095.19,Grocery,West,Store B,0
2024-09-30,1075.76,Electronics,North,Store C,0
2024-09-30,1254.91,Electronics,South,Store C,0
2024-09-30,1221.65,Electronics,East,Store B,0
2024-09-30,1399.67,Electronics,West,Store B,0
2024-09-30,826.26,Fashion,North,Store C,0
2024-09-30,838.21,Fashion,South,Store C,0
2024-09-30,941.67,Fashion,East,Store B,0
2024-09-30,1093.55,Fashion,West,Store B,0
2024-09-30,1097.13,Home,North,Online,0
2024-09-30,1125.71,Home,South,Online,0
2024-09-30,712.83,Home,East,Store C,0
2024-09-30,902.33,Home,West,Store C,0
2024-10-01,942.68,Grocery,North,Store B,0
2024-10-01,1117.48,Grocery,South,Store B,0
2024-10-01,1064.39,Grocery,East,Store A,0
2024-10-01,1188.84,Grocery,West,Store A,0
2024-10-01,1066.14,Electronics,North,Store B,0
2024-10-01,1330.45,Electronics,South,Store B,0
2024-10-01,1355.17,Electronics,East,Store A,0
2024-10-01,1518.4,Electronics,West,Store A,0
2024-10-01,924.02,Fashion,North,Store B,0
2024-10-01,1056.6,Fashion,South,Store B,0
2024-10-01,987.51,Fashion,East,Store A,0
2024-10-01,1106.72,Fashion,West,Store A,0
2024-10-01,744.48,Home,North,Store C,0
2024-10-01,901.6,Home,South,Store C,0
2024-10-01,844.0,Home,East,Store B,0
2024-10-01,1005.67,Home,West,Store B,0
2024-10-02,876.83,Grocery,North,Store C,0
2024-10-02,1015.92,Grocery,South,Store C,0
2024-10-02,995.48,Grocery,East,Store B,0
2024-10-02,1183.23,Grocery,West,Store B,0
2024-10-02,1150.02,Electronics,North,Store C,0
2024-10-02,1106.85,Electronics,South,Store C,0
2024-10-02,1207.49,Electronics,East,Store B,0
2024-10-02,1422.91,Electronics,West,Store B,0
2024-10-02,750.37,Fashion,North,Store C,0
2024-10-02,976.96,Fashion,South,Store C,0
2024-10-02,877.25,Fashion,East,Store B,0
2024-10-02,1065.9,Fashion,West,Store B,0
2024-10-02,1091.05,Home,North,Online,0
2024-10-02,1181.75,Home,South,Online,0
2024-10-02,796.88,Home,East,Store C,0
2024-10-02,926.79,Home,West,Store C,0
2024-10-03,1207.6,Grocery,North,Online,0
2024-10-03,1494.89,Grocery,South,Online,0
2024-10-03,985.21,Grocery,East,Store C,0
2024-10-03,1072.72,Grocery,West,Store C,0
2024-10-03,1387.11,Electronics,North,Online,0
2024-10-03,1697.78,Electronics,South,Online,0
2024-10-03,1129.43,Electronics,East,Store C,0
2024-10-03,1261.92,Electronics,West,Store C,0
2024-10-03,1137.12,Fashion,North,Online,0
2024-10-03,1252.76,Fashion,South,Online,0
2024-10-03,890.53,Fashion,East,Store C,0
2024-10-03,1043.84,Fashion,West,Store C,0
2024-10-03,796.72,Home,North,Store A,0
2024-10-03,979.79,Home,South,Store A,0
2024-10-03,1004.56,Home,East,Online,0
2024-10-03,1197.68,Home,West,Online,0
2024-10-04,991.66,Grocery,North,Store A,0
2024-10-04,1224.33,Grocery,South,Store A,0
2024-10-04,1253.64,Grocery,East,Online,0
2024-10-04,1577.65,Grocery,West,Online,0
2024-10-04,1326.67,Electronics,North,Store A,0
2024-10-04,1357.86,Electronics,South,Store A,0
2024-10-04,1366.53,Electronics,East,Online,0
2024-10-04,1865.13,Electronics,West,Online,0
2024-10-04,915.61,Fashion,North,Store A,0
2024-10-04,1016.0,Fashion,South,Store A,0
2024-10-04,1129.14,Fashion,East,Online,0
2024-10-04,1352.04,Fashion,West,Online,0
2024-10-04,854.02,Home,North,Store B,0
2024-10-04,899.71,Home,South,Store B,0
2024-10-04,936.53,Home,East,Store A,0
2024-10-04,1052.17,Home,West,Store A,0
2024-10-05,1322.87,Grocery,North,Store B,1
2024-10-05,1503.71,Grocery,South,Store B,1
2024-10-05,1513.31,Grocery,East,Store A,1
2024-10-05,1799.82,Grocery,West,Store A,1
2024-10-05,1667.22,Electronics,North,Store B,1
2024-10-05,1821.0,Electronics,South,Store B,1
2024-10-05,1793.56,Electronics,East,Store A,1
2024-10-05,2143.71,Electronics,West,Store A,1
2024-10-05,1205.21,Fashion,North,Store B,1
2024-10-05,1333.5,Fashion,South,Store B,1
2024-10-05,1312.44,Fashion,East,Store A,1
2024-10-05,1592.74,Fashion,West,Store A,1
2024-10-05,1059.75,Home,North,Store C,1
2024-10-05,1234.1,Home,South,Store C,1
2024-10-05,1061.87,Home,East,Store B,1
2024-10-05,1312.34,Home,West,Store B,1
2024-10-06,1029.13,Grocery,North,Store C,0
2024-10-06,1237.57,Grocery,South,Store C,0
2024-10-06,1135.71,Grocery,East,Store B,0
2024-10-06,1355.05,Grocery,West,Store B,0
2024-10-06,1184.47,Electronics,North,Store C,0
2024-10-06,1463.27,Electronics,South,Store C,0
2024-10-06,1392.78,Electronics,East,Store B,0
2024-10-06,1623.13,Electronics,West,Store B,0
2024-10-06,945.66,Fashion,North,Store C,0
2024-10-06,1154.67,Fashion,South,Store C,0
2024-10-06,1010.78,Fashion,East,Store B,0
2024-10-06,1215.56,Fashion,West,Store B,0
2024-10-06,1218.93,Home,North,Online,0
2024-10-06,1313.28,Home,South,Online,0
2024-10-06,926.42,Home,East,Store C,0
2024-10-06,1075.07,Home,West,Store C,0
2024-10-07,1217.45,Grocery,North,Online,0
2024-10-07,1368.87,Grocery,South,Online,0
2024-10-07,988.94,Grocery,East,Store C,0
2024-10-07,1180.38,Grocery,West,Store C,0
2024-10-07,1527.03,Electronics,North,Online,0
2024-10-07,1605.14,Electronics,South,Online,0
2024-10-07,1206.82,Electronics,East,Store C,0
2024-10-07,1323.84,Electronics,West,Store C,0
2024-10-07,1074.53,Fashion,North,Online,0
2024-10-07,1261.09,Fashion,South,Online,0
2024-10-07,908.99,Fashion,East,Store C,0
2024-10-07,1051.56,Fashion,West,Store C,0
2024-10-07,817.99,Home,North,Store A,0
2024-10-07,993.18,Home,South,Store A,0
2024-10-07,1041.95,Home,East,Online,0
